#This file was generated on Mon Aug 24 04:23:22 2020
#Using the somd command, of the molecular library Sire version <2020.1.0> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 10000 moves, 50 cycles and 1000 ps of simulation time 
#Generating lambda is		 1.00000
#Alchemical array is		 (0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0)
#Generating temperature is 	300 t
#Energy was saved every 500 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
       0           -8.51289378e+03           -1.95647516e+00            1.00195839e+00            9.98045437e-01     1.319777419991555e+02     1.133474335721231e+02     1.000462166676757e+02     8.850613231095961e+01     7.811241500068044e+01     6.885119608076805e+01     6.084807751180207e+01     5.425751153042793e+01     4.923546358048437e+01     4.593379841392770e+01     4.451041424209325e+01
     500           -8.32277146e+03            6.38031071e+00            9.93640000e-01            1.00640071e+00     2.264638583434716e+02     1.313957872182351e+02     1.011250670592211e+02     8.445392977836845e+01     7.189968212819882e+01     6.146475024773005e+01     5.277703493907954e+01     4.585658593842513e+01     4.082066211285498e+01     3.780857071079534e+01     3.697693367752751e+01
    1000           -8.32111742e+03           -2.08411163e+00            1.00208628e+00            9.97918059e-01     1.394662755171300e+02     1.042445643999241e+02     8.671983495493308e+01     7.393905329570107e+01     6.308850920275390e+01     5.358853674504811e+01     4.541240825958710e+01     3.867353532407483e+01     3.351695038439938e+01     3.009140734068924e+01     2.855706409266753e+01
    1500           -8.41160032e+03           -8.76621387e+00            1.00880475e+00            9.91272097e-01     1.601526674738251e+02     1.234992533310735e+02     1.044370083781591e+02     8.995984000977776e+01     7.745684448397249e+01     6.643189387574094e+01     5.688533414900373e+01     4.893831108831385e+01     4.273800474985336e+01     3.843372026804935e+01     3.618475278371559e+01
    2000           -8.38756115e+03            4.26294184e+01            9.58266440e-01            1.04355110e+00     1.121918259825504e+02     7.550801099995752e+01     6.107221145399151e+01     5.155502588915937e+01     4.403892188606886e+01     3.800238319267908e+01     3.344910984639657e+01     3.050742432432019e+01     2.933125491593662e+01     3.007539345932329e+01     3.290512304016203e+01
    2500           -8.33520575e+03            1.41384838e+01            9.85960995e-01            1.01423890e+00     1.343030614943647e+02     9.845277728406582e+01     8.176026661332081e+01     6.968034497592163e+01     5.953447560414772e+01     5.084611676786186e+01     4.362681225569290e+01     3.800190552039732e+01     3.411994338425200e+01     3.213076101487579e+01     3.219305017117987e+01
    3000           -8.43127874e+03            1.34561275e+00            9.98655292e-01            1.00134652e+00     1.945890420475732e+02     1.124123771779810e+02     8.538833118583935e+01     7.011461905241273e+01     5.837716234566567e+01     4.845752203027116e+01     4.006149291184151e+01     3.323677199541138e+01     2.811326300970748e+01     2.483752132988639e+01     2.357158327922165e+01
    3500           -8.28275380e+03            2.13629291e+01            9.78863642e-01            1.02159275e+00     1.669513625652577e+02     1.082800216260473e+02     8.605372468688398e+01     7.249695517532795e+01     6.198983305293394e+01     5.331687391771708e+01     4.628985569767413e+01     4.097751246816140e+01     3.751136771962202e+01     3.603516202267936e+01     3.670725107849865e+01
    4000           -8.26861170e+03            2.88662702e+01            9.71546381e-01            1.02928694e+00     1.535164224432789e+02     1.005386694692465e+02     8.057083975670385e+01     6.842367613577262e+01     5.905734660192301e+01     5.141660553827545e+01     4.536027901865468e+01     4.097148151752279e+01     3.838663551643599e+01     3.775186348535109e+01     3.922571825316216e+01
    4500           -8.28113381e+03            3.54584852e+01            9.65162802e-01            1.03609463e+00     1.125883934200427e+02     8.008406888915742e+01     6.470136605802932e+01     5.410110035123528e+01     4.558575383087921e+01     3.861088416200374e+01     3.316548321959450e+01     2.937193324337358e+01     2.738130601919056e+01     2.734647829757320e+01     2.943189590641074e+01
    5000           -8.28591608e+03           -1.62295388e+01            1.01636195e+00            9.83901451e-01     2.064115650104173e+02     1.345527654775869e+02     1.094669829696929e+02     9.387365438961682e+01     8.119371342372688e+01     7.008947233990696e+01     6.036269410182216e+01     5.208956013751514e+01     4.541067008489643e+01     4.047774168129452e+01     3.745762526065391e+01
    5500           -8.33026880e+03            3.38361719e+01            9.66729869e-01            1.03441513e+00     1.124380627923393e+02     8.022851269320482e+01     6.571260308247950e+01     5.578135492326983e+01     4.778402584618536e+01     4.120749527005535e+01     3.605180356701907e+01     3.244373986402366e+01     3.053685983871542e+01     3.048608504107396e+01     3.245744891148449e+01
    6000           -8.30930509e+03            9.13140392e+00            9.90910161e-01            1.00917322e+00     1.351339551221572e+02     9.967138371152437e+01     8.288663732593295e+01     7.067723421640250e+01     6.037717391937008e+01     5.149797589915197e+01     4.404218350963647e+01     3.812933616369358e+01     3.390397978403360e+01     3.151312395836577e+01     3.111307631063418e+01
    6500           -8.32896416e+03           -7.41912746e+00            1.00744672e+00            9.92608326e-01     1.829953990807976e+02     1.254488042028256e+02     1.075948495552353e+02     9.449263489930355e+01     8.295720544933529e+01     7.268517840579906e+01     6.376061825823913e+01     5.633001627413873e+01     5.054664755885258e+01     4.656066302495994e+01     4.452950551515770e+01
    7000           -8.29195662e+03            8.30061738e+00            9.91733738e-01            1.00833516e+00     1.362118397267186e+02     1.091237347457578e+02     9.485323708096384e+01     8.348097793088668e+01     7.352803246636067e+01     6.482193149189104e+01     5.745519317555708e+01     5.157626032802420e+01     4.734089901004224e+01     4.490156369522330e+01     4.441855536748405e+01
    7500           -8.32823971e+03            1.70865371e+01            9.83058610e-01            1.01723335e+00     1.412705982093408e+02     1.028837911334427e+02     8.541824002571923e+01     7.330993175671948e+01     6.337095450429130e+01     5.495838637798410e+01     4.803194551146603e+01     4.270078739932693e+01     3.910812342349146e+01     3.740179501080797e+01     3.774038241506683e+01
    8000           -8.34554206e+03           -3.22239565e+01            1.03274877e+00            9.68289703e-01     1.966865773635352e+02     1.315995118357297e+02     1.070552963893105e+02     9.084873755230765e+01     7.724607904393125e+01     6.508929948547082e+01     5.421880508206063e+01     4.471581228828835e+01     3.671813170063145e+01     3.037384494200611e+01     2.584469893905064e+01
    8500           -8.38202788e+03            5.34963208e+00            9.94664652e-01            1.00536397e+00     1.262662116200126e+02     9.288098503354333e+01     7.631045628536532e+01     6.355383744980929e+01     5.252139233069134e+01     4.289682255645820e+01     3.473519918498677e+01     2.817430335808200e+01     2.336655917794781e+01     2.046310871373136e+01     1.962387553926808e+01
    9000           -8.29946570e+03            2.70857608e+01            9.73277769e-01            1.02745591e+00     1.033022326602438e+02     8.545783416021339e+01     7.323900662194364e+01     6.302565806768115e+01     5.416112914729138e+01     4.662316203980779e+01     4.053974562642930e+01     3.606949961789146e+01     3.337178249207849e+01     3.260052509747053e+01     3.391745495234497e+01
    9500           -8.29578262e+03            6.80506475e+00            9.93218037e-01            1.00682827e+00     1.450735747810209e+02     1.132072972219911e+02     9.786127617795108e+01     8.564130782569121e+01     7.490542790276847e+01     6.549735317003845e+01     5.752169226884845e+01     5.113218759644635e+01     4.648732324640907e+01     4.374140837024339e+01     4.305621011637648e+01
   10000           -8.30227913e+03           -4.94137095e+00            1.00495360e+00            9.95070818e-01     1.362888700268952e+02     1.096838598946110e+02     9.365574963894242e+01     8.066967645420658e+01     6.921639541606365e+01     5.905525279108640e+01     5.025446953329481e+01     4.295614686087797e+01     3.731503677991201e+01     3.348372594040380e+01     3.162435167327159e+01
   10500           -8.28696218e+03            1.93347926e+01            9.80850926e-01            1.01952292e+00     1.604137074131897e+02     9.896295135515308e+01     7.778233463720754e+01     6.553233630295148e+01     5.615420726230425e+01     4.838230311103924e+01     4.203145986613831e+01     3.717957696385166e+01     3.396654932751825e+01     3.254310007867959e+01     3.307461740826060e+01
   11000           -8.26592679e+03           -9.01129409e+00            1.00905202e+00            9.91029186e-01     1.987220671823208e+02     1.206669308742010e+02     9.277304962032221e+01     7.620996369851409e+01     6.320825933982360e+01     5.207847909378395e+01     4.251744146902269e+01     3.456446152032555e+01     2.834369086194005e+01     2.399748478797574e+01     2.168460142468654e+01
   11500           -8.29079245e+03            2.03508568e+01            9.79854824e-01            1.02055935e+00     1.225417073698989e+02     9.275660615949432e+01     7.730879613507753e+01     6.582343247847626e+01     5.619007862457477e+01     4.802626123339306e+01     4.135786048698886e+01     3.630936556433085e+01     3.302611349516383e+01     3.165482775822915e+01     3.235091715437976e+01
   12000           -8.20412058e+03            2.74019158e+01            9.72970111e-01            1.02778080e+00     1.730844939866218e+02     1.039405646026682e+02     8.086847205215402e+01     6.767542094392041e+01     5.772595152131797e+01     4.962513687279939e+01     4.315264444369309e+01     3.837794869706912e+01     3.544020151710248e+01     3.449112628876851e+01     3.569868754715621e+01
   12500           -8.30305054e+03           -3.88740798e-01            1.00038882e+00            9.99611335e-01     2.006922428865847e+02     1.203427047954590e+02     9.384888842669702e+01     7.870338241044533e+01     6.698968605684783e+01     5.705169956459793e+01     4.860601932825251e+01     4.170075601383320e+01     3.646422155454180e+01     3.304121909000907e+01     3.159313347197477e+01
   13000           -8.32204156e+03            2.01391129e+01            9.80062324e-01            1.02034327e+00     1.228252826330325e+02     1.035111800486822e+02     9.115564170367178e+01     8.102920199451478e+01     7.223380109848934e+01     6.468249930638882e+01     5.848159807763845e+01     5.378042559389965e+01     5.073341252644681e+01     4.949179391360110e+01     5.021385186624960e+01
