#This file was generated on Wed Aug 26 07:53:53 2020
#Using the somd command, of the molecular library Sire version <2020.1.0> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 10000 moves, 50 cycles and 1000 ps of simulation time 
#Generating lambda is		 0.30000
#Alchemical array is		 (0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0)
#Generating temperature is 	300 t
#Energy was saved every 500 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
       0           -8.53264348e+03           -4.81362381e+01            1.04922311e+00            9.52921755e-01     1.223159556249578e+02     1.113303194628111e+02     1.029742892118674e+02     9.702527056835868e+01     9.326954822800855e+01     9.148643064863892e+01     9.146318861392456e+01     9.306805103729278e+01     9.659398908713722e+01     1.045698340724148e+02     1.342286491390034e+02
     500           -8.20104245e+03           -2.03011658e+01            1.02043511e+00            9.79832913e-01     1.011898554918322e+02     9.312884678653330e+01     8.764183190729975e+01     8.450459783161718e+01     8.350302720144215e+01     8.441772239693057e+01     8.704801713333107e+01     9.133691033893612e+01     9.807503638532714e+01     1.139121692713412e+02     2.046389166955163e+02
    1000           -8.20916598e+03           -4.53997691e+01            1.04636509e+00            9.55541386e-01     1.108831492517506e+02     1.001898230424241e+02     9.212011480055702e+01     8.644905917675493e+01     8.295924576297915e+01     8.142129385557082e+01     8.159800281062461e+01     8.328290474717053e+01     8.653629727382324e+01     9.321416518523259e+01     1.195089234341717e+02
    1500           -8.30213642e+03           -4.53821450e+01            1.04633350e+00            9.55546225e-01     1.141461179147642e+02     1.030775555889167e+02     9.478855372484026e+01     8.904658406636895e+01     8.563517048131867e+01     8.434679637553981e+01     8.504864503373190e+01     8.795312484421613e+01     9.478243903532915e+01     1.143935657843880e+02     1.960633892742866e+02
    2000           -8.27599702e+03           -5.26909603e+01            1.05402922e+00            9.48605989e-01     1.289049442910328e+02     1.171540608589872e+02     1.081642439905358e+02     1.017018066065285e+02     9.754382781690141e+01     9.545818063840937e+01     9.522068918542939e+01     9.669914286617697e+01     1.002352335980892e+02     1.085531527557572e+02     1.388501033062906e+02
    2500           -8.27097529e+03           -2.08375303e+01            1.02097262e+00            9.79297948e-01     9.572187662587403e+01     8.755363723235106e+01     8.198300329379408e+01     7.878304254889768e+01     7.773420491768357e+01     7.860280161883354e+01     8.114252946902285e+01     8.512869507257386e+01     9.061206254131014e+01     9.978536064698766e+01     1.340325310450574e+02
    3000           -8.26156716e+03           -5.74606325e+01            1.05905912e+00            9.44083778e-01     1.209205664019240e+02     1.088283314390147e+02     9.944021781920927e+01     9.252665798142594e+01     8.786778787751510e+01     8.523385821849530e+01     8.439890707994978e+01     8.521659499640758e+01     8.800957197977138e+01     9.590002729114894e+01     1.341812748816569e+02
    3500           -8.22122958e+03           -3.96558248e+01            1.04035807e+00            9.61032838e-01     1.172857398445131e+02     1.072406929905825e+02     9.979500733715750e+01     9.471622214934263e+01     9.178390399499060e+01     9.077230123122438e+01     9.147870941834431e+01     9.385737816501464e+01     9.867679961551340e+01     1.114194640788101e+02     1.749774050042149e+02
    4000           -8.23322926e+03           -5.90657957e+01            1.06074969e+00            9.42560025e-01     1.267228388342216e+02     1.149046034392761e+02     1.056148052332893e+02     9.862581300942057e+01     9.372537670556356e+01     9.071080409783562e+01     8.945454164561059e+01     9.018206278987805e+01     9.472592680230898e+01     1.129799763469001e+02     2.042790124181162e+02
    4500           -8.16124507e+03           -3.51169836e+01            1.03566026e+00            9.65417324e-01     1.125934834087875e+02     1.025077206621061e+02     9.521926673151489e+01     9.049518099076214e+01     8.811308664473722e+01     8.784117901636691e+01     8.945583482738948e+01     9.283250708740120e+01     9.839501767901555e+01     1.096781482459596e+02     1.529693006014024e+02
    5000           -8.27679189e+03           -3.90497039e+01            1.03972913e+00            9.61616865e-01     1.095130200648951e+02     9.939585945534158e+01     9.192735239871371e+01     8.687970382105453e+01     8.403944436656448e+01     8.319811066169473e+01     8.420686629338053e+01     8.721713082475641e+01     9.380560296939885e+01     1.130149141799800e+02     2.023749255002437e+02
